#separator:tab
#html:true
皆,皆[みんな、みな],みんな、みな,adv;n,all; everyone,皆は楽しかった。,皆[みな]は 楽[たの]しかった。,Everybody had a good time.,
皆さん,皆[みな]さん,みなさん,n,all; everyone,皆さんはお元気ですか？,皆[みな]さんはお 元気[げんき]ですか？,How is everyone?,
皿,皿[さら],さら,n,plate; dish,汚いからこの皿を洗う。,汚[きたな]いからこの 皿[さら]を 洗[あら]う。,I will wash this plate because it is dirty.,
目,目[め],め,n,eye; eyeball,目が痛いです。,目[め]が 痛[いた]いです。,My eyes are sore.,
眼鏡,眼鏡[めがね],めがね,n,spectacles; glasses,彼は眼鏡を外した。,彼[かれ]は 眼鏡[めがね]を 外[はず]した。,He took off his glasses.,
着く,着[つ]く,つく,v5k;vi,to arrive at; to reach,一昨日成田に着きました。,一昨日[おととい] 成田[なりた]に 着[つ]きました。,I arrived at Narita the day before yesterday.,
着る,着[き]る,きる,v1;vt,to wear; to put on,デートでワイシャツを着る。,デートでワイシャツを 着[き]る。,I will wear a dress shirt on the date.,
知る,知[し]る,しる,v5r;vt,to know,この歌知っていますか？,この 歌[うた] 知[し]っていますか？,Do you know this song.,
短い,短[みじか]い,みじかい,adj-i,short,これは短すぎます。,これは 短[みじか]すぎます。,This is too short.,
石けん,石[せっ]けん,せっけん,n,soap,石けんで手を洗いなさい。,石[せっ]けんで 手[て]を 洗[あら]いなさい。,Wash your hands with soap.,
砂糖,砂糖[さとう],さとう,n,sugar,次、ボールに200グラムの水と200グラムの砂糖を入れます。,次[つぎ]、ボールに200グラムの 水[みず]と200グラムの 砂糖[さとう]を 入[い]れます。,Next; put 200g of water and 200g of sugar in the bowl.,
磨く,磨[みが]く,みがく,v5k;vt,to polish,もう歯を磨いた。,もう 歯[は]を 磨[みが]いた。,I brushed my teeth already.,
私,私[わたし],わたし,pn;adj-no,I; me,それは私のです。,それは 私[わたし]のです。,That is mine.,
秋,秋[あき],あき,n-t,autumn; fall,葉は秋に黄色くなる。,葉[は]は 秋[あき]に 黄色[きいろ]くなる。,Leaves turn yellow in the fall.,
空,空[そら],そら,n,sky,空は青い。,空[そら]は 青[あお]い。,The sky is blue.,
窓,窓[まど],まど,n,window,暑いから窓を開けて。,暑[あつ]いから 窓[まど]を 開[あ]けて。,It's hot so open the window.,
立つ,立[た]つ,たつ,v5t;vi,to stand; to rise,立って下さい。,立[た]って 下[くだ]さい。,Stand up; please.,
立派,立派[りっぱ],りっぱ,adj-na,splendid; fine,ジョンは優しくて立派な紳士です。,ジョンは 優[やさ]しくて 立派[りっぱ]な 紳士[しんし]です。,John is a kind; fine gentleman.,
答える,答[こた]える,こたえる,v1;vi,to answer; to reply,数学が得意ではないから質問を答えなかった。,数学[すうがく]が 得意[とくい]ではないから 質問[しつもん]を 答[こた]えなかった。,I'm not good at math so I didn't answer the question.,
箱,箱[はこ],はこ,n,box; case; chest,箱を開けて。,箱[はこ]を 開[あ]けて。,Open the box.,
箸,箸[はし],はし,n,chopsticks,お箸の使い方が分かりません。,お 箸[はし]の 使[つか]い 方[かた]が 分[わ]かりません。,I don't know how to use chopsticks.,
紅茶,紅茶[こうちゃ],こうちゃ,n,black tea,紅茶を一杯飲みたい。,紅茶[こうちゃ]を 一杯[いっぱい] 飲[の]みたい。,I want to drink a cup of tea.,
紙,紙[かみ],かみ,n,paper,ノート忘れたから紙が一枚ほしい。,ノート 忘[わす]れたから 紙[かみ]が 一[いち] 枚[まい]ほしい。,I forgot my notebook so I want a piece of paper.,
細い,細[ほそ]い,ほそい,adj-i,thin; slender,彼女は細いです。,彼女[かのじょ]は 細[ほそ]いです。,She is slender.,
終わる,終[お]わる,おわる,v5r;vi;aux-v,to end; to finish,この質問を答えたら宿題が終わります。,この 質問[しつもん]を 答[こた]えたら 宿題[しゅくだい]が 終[お]わります。,My homework will be finished after I answer this question.,
結婚,結婚[けっこん],けっこん,n;adj-no;vs,marriage,ジョンは去年結婚しました。,ジョンは 去年[きょねん] 結婚[けっこん]しました。,John got married last year.,
結構,結構[けっこう],けっこう,expr;adj-na,no thank you | quite; fairly,水だけで結構です。,水[みず]だけで 結構[けっこう]です。,I am fine with just water.,
絵,絵[え],え,n;n-suf,picture; drawing; painting,絵を描くことは趣味です。,絵[え]を 描[か]くことは 趣味[しゅみ]です。,Painting is my hobby.,
綺麗,綺麗[きれい],きれい,adj-na,pretty; beautiful | clean; clear,掃除したから部屋が綺麗だよ。,掃除[そうじ]したから 部屋[へや]が 綺麗[きれい]だよ。,This room is clean because I cleaned it.,
緑,緑[みどり],みどり,adj-no;n,green,彼は緑が一番好きだ。,彼[かれ]は 緑[みどり]が 一番[いちばん] 好[す]きだ。,He likes green the best.,
締める,締[し]める,しめる,v1;vt,to tie; to tighten,シートベルトをお締めください。,シートベルトをお 締[し]めください。,Please fasten your seat belt.,
練習,練習[れんしゅう],れんしゅう,n;vs,practice,来週に試合があるので今週一所懸命に練習します。,来週[らいしゅう]に 試合[しあい]があるので 今週[こんしゅう] 一所懸命[いっしょけんめい]に 練習[れんしゅう]します。,I have a game next week so I will practice hard this week.,
縦,縦[たて],たて,n,the vertical; height,このカーペットの大きさは縦１２０センチ横１６０センチです。,このカーペットの 大[おお]きさは 縦[たて]１２０センチ 横[よこ]１６０センチです。,The size of the carpet is 120 by 160 centimeters.,
置く,置[お]く,おく,v5k;vt,to put; to place,荷物をベッドの隣に置いて。,荷物[にもつ]をベッドの 隣[となり]に 置[お]いて。,Put your luggage next to the bed.,
美味しい,美味[おい]しい,おいしい,adj-i,delicious; tasty,とても美味しいですよ。,とても 美味[おい]しいですよ。,It's really good.,
習う,習[なら]う,ならう,v5u;vt,to learn,授業でひらがなもカタカナも習う。,授業[じゅぎょう]でひらがなもカタカナも 習[なら]う。,We will learn both hiragana and katakana in class.,
耳,耳[みみ],みみ,n,ear,コンサートがうるさすぎたから耳が痛い。,コンサートがうるさすぎたから 耳[みみ]が 痛[いた]い。,My ears hurt because the concert was loud.,
聞く,聞[き]く,きく,v5k;vt,to hear; to listen | to ask,あの外国人に出身を聞きましょう。,あの 外国[がいこく] 人[じん]に 出身[しゅっしん]を 聞[き]きましょう。,Let's that foreigner where they are from.,
肉,肉[にく],にく,n,flesh | meat,この肉は腐っている。,この 肉[にく]は 腐[くさ]っている。,This meat is spoiled.,
背,背[せい],せい,n,height,父の方が僕より背が高いです。,父[ちち]の 方[ほう]が 僕[ぼく]より 背[せ]が 高[たか]いです。,My father is taller than me.,
脱ぐ,脱[ぬ]ぐ,ぬぐ,v5g;vt,to take off (clothes; shoes; etc.); to undress,コートを脱ぎますか？,コートを 脱[ぬ]ぎますか？,Will you take off your coat?,
自分,自分[じぶん],じぶん,pn;adj-no,myself; oneself,娘がもう20歳になったので、自分で車を買うと言った。,娘[むすめ]がもう20 歳[さい]になったので、 自分[じぶん]で 車[くるま]を 買[か]うと 言[い]った。,My daughter said she would buy the car herself because she is already 20 years old.,
自動車,自動車[じどうしゃ],じどうしゃ,n,automobile,自動車を運転して仕事に行く。,自動車[じどうしゃ]を 運転[うんてん]して 仕事[しごと]に 行[い]く。,I drive my car and go to work.,
自転車,自転車[じてんしゃ],じてんしゃ,n,bicycle,自転車に乗って学校に来ます。,自転車[じてんしゃ]に 乗[の]って 学校[がっこう]に 来[き]ます。,I ride my bike and come to school.,
良い,良[い、よ]い,いい、よい,adj-i,good,試験に受かって良かったですね。,試験[しけん]に 受[う]かって 良[よ]かったですね。,It was good that you passed the test.,
色,色[いろ],いろ,n,color,好きな色は何色ですか？,好[す]きな 色[いろ]は 何色[なにいろ]ですか？,What's your favorite color?,
色々,色々[いろいろ],いろいろ,adj-na;adj-no;adv;adv-to;n,various,あの喫茶店に色々なコーヒーがあります。,あの 喫茶店[きっさてん]に 色々[いろいろ]なコーヒーがあります。,There are various kinds of coffee at that coffee shop.,
花,花[はな],はな,n,flower,母の日に母に花をあげるつもりです。,母[はは]の 日[ひ]に 母[はは]に 花[はな]をあげるつもりです。,I intend to give flowers to my mother on Mother's Day.,
花瓶,花瓶[かびん],かびん,n,(flower) vase,花を赤い花瓶に入れてください。,花[はな]を 赤[あか]い 花瓶[かびん]に 入[い]れてください。,Please put the flowers in the red vase.,
若い,若[わか]い,わかい,adj-i,young; youthful,若いから何でもすぐ習ってくるよね。,若[わか]いから 何[なん]でもすぐ 習[なら]ってくるよね。,You learn anything quickly because you're young.,
英語,英語[えいご],えいご,n;adj-no,English,英語が話せますか？,英語[えいご]が 話[はな]せますか？,Can you speak English?,
茶わん,茶[ちゃ]わん,ちゃわん,n,rice bowl,もうちょっと食べたいからご飯を茶わんに入れてもいいですか？,もうちょっと 食[た]べたいからご 飯[はん]を 茶わん[ちゃわん]に 入[い]れてもいいですか？,I want to eat a little more so may I put rice in my rice bowl?,
茶色,茶色[ちゃいろ],ちゃいろ,n;adj-no,brown,彼女の目が茶色です。,彼女[かのじょ]の 目[め]が 茶色[ちゃいろ]です。,Her eyes are brown.,
荷物,荷物[にもつ],にもつ,n,luggage; package,荷物が3つあります。,荷物[にもつ]が3つあります。,I have three pieces of baggage.,
葉書,葉書[はがき],はがき,n,postcard,ポストに葉書を入れました。,ポストに 葉書[はがき]を 入[い]れました。,I put the postcard in the mailbox.,
薄い,薄[うす]い,うすい,adj-i,thin | weak (taste; etc.),この薄い本は私のです。,この 薄[うす]い 本[ほん]は 私[わたし]のです。,This thin book is mine.,
薬,薬[くすり],くすり,n,medicine; pharmaceuticals,アレルギーの薬を飲んだ。,アレルギーの 薬[くすり]を 飲[の]んだ。,I took allergy medicine.,
行く,行[い]く,いく,v5k-s;vi,to go; to head (towards),何時に学校に行くの？,何[なん] 時[じ]に 学校[がっこう]に 行[い]くの？,What time will you go to school?,
被る,被[かぶ]る,かぶる,v5r;vt,to wear (on one's head),彼女は帽子を被っていた。,彼女[かのじょ]は 帽子[ぼうし]を 被[かぶ]っていた。,She was wearing a hat.,
西,西[にし],にし,n,west,日は西に沈む。,日[ひ]は 西[にし]に 沈[しず]む。,The sun sets in the west.,
要る,要[い]る,いる,v5r;vi,to be needed; to be wanted,道が分からないので、地図が要ります。,道[みち]が 分[わ]からないので、 地図[ちず]が 要[い]ります。,I need a map because I don't know the way.,
見せる,見[み]せる,みせる,v1;vt,to show; to display,レポートを印刷する前に見せてね。,レポートを 印刷[いんさつ]する 前[まえ]に 見[み]せてね。,Show me the report before you print it.,
見る,見[み]る,みる,v1;vt,to see; to look,映画を見てからショッピングしよう。,映画[えいが]を 見[み]てからショッピングしよう。,Let's go shopping after we see the movie.,
覚える,覚[おぼ]える,おぼえる,v1;vt,to memorize; to remember,皆の名前をまだ全部覚えていません。,皆[みな]の 名前[なまえ]をまだ 全部[ぜんぶ] 覚[おぼ]えていません。,I still do not remember everyone's names.,
角,角[かど],かど,n,corner,彼はその角を曲がった。,彼[かれ]はその 角[かど]を 曲[ま]がった。,He turned that corner.,
言う,言[い]う,いう,v5u,to say; to utter,誰にも言わないで。,誰[だれ]にも 言[い]わないで。,Don't tell anyone.,
言葉,言葉[ことば],ことば,n,word; phrase,難しい言葉です。,難[むずか]しい 言葉[ことば]です。,It is a difficult word.,
つまらない,つまらない,つまらない,adj-i,dull; uninteresting; boring,このビデオはつまらないよ。,このビデオはつまらないよ。,This video is boring.,
話,話[はなし],はなし,n,story; conversation,知らない人とお金の話をしない。,知[し]らない 人[ひと]とお 金[かね]の 話[はなし]をしない。,Do no talk to strangers about money.,
話す,話[はな]す,はなす,v5s;vt,to talk; to speak; to converse,あの人と話したことないです。,あの 人[ひと]と 話[はな]したことないです。,I have never spoken with that person.,
誕生日,誕生[たんじょう] 日[び],たんじょうび,n,birthday,誕生日はいつですか。,誕生日[たんじょうび]はいつですか。,When is your birthday?,
読む,読[よ]む,よむ,v5m;vt,to read,去年本を50冊以上読みました。,去年[きょねん] 本[ほん]を50 冊[さつ] 以上[いじょう] 読[よ]みました。,I read over 50 books last year.,
誰,誰[だれ],だれ,pn;adj-no,who,あの人は誰ですか？,あの 人[ひと]は 誰[だれ]ですか？,Who is that person?,
誰か,誰[だれ]か,だれか,pn,someone,誰かがエアコンをつけた。,誰[だれ]かがエアコンをつけた。,Someone turned on the air conditioner.,
警官,警官[けいかん],けいかん,n,police officer,ジョンは警官になった。,ジョンは 警官[けいかん]になった。,John became a policeman.,
豚肉,豚肉[ぶたにく],ぶたにく,n,pork,このデパートで豚肉が高いです。,このデパートで 豚肉[ぶたにく]が 高[たか]いです。,The pork at this department store is expensive.,
財布,財布[さいふ],さいふ,n,purse; wallet,財布をなくした。,財布[さいふ]をなくした。,I lost my wallet.,
買い物,買[か]い 物[もの],かいもの,n;adj-no,shopping; purchased goods,毎朝買い物をします。,毎朝[まいあさ] 買[か]い 物[もの]をします。,I go shopping every morning.,
買う,買[か]う,かう,v5u;vt,to buy,果物をデパートで買いました。,果物[くだもの]をデパートで 買[か]いました。,I bought fruits at the department store.,
貸す,貸[か]す,かす,v5s;vt,to lend,お金を貸してください。,お 金[かね]を 貸[か]してください。,Please lend me some money.,
貼る,貼[は]る,はる,v5r;vt,to stick; to paste,その封筒に切手を貼りましたか？,その 封筒[ふうとう]に 切手[きって]を 貼[は]りましたか？,Did you put a stamp on the envelope?,
賑やか,賑[にぎ]やか,にぎやか,adj-na,bustling; lively,賑やかなパーティーでした。,賑[にぎ]やかなパーティーでした。,It was a lively party.,
質問,質問[しつもん],しつもん,n;vs;adj-no,question; inquiry,先生に質問を聞きました。,先生[せんせい]に 質問[しつもん]を 聞[き]きました。,I asked the teacher a question.,
赤,赤[あか],あか,n,red; crimson; scarlet,信号は赤です。,信号[しんごう]は 赤[あか]です。,The traffic light is red.,
赤い,赤[あか]い,あかい,adj-i,red,彼女は赤くなった。,彼女[かのじょ]は 赤[あか]くなった。,She turned red (blushed).,
走る,走[はし]る,はしる,v5r;vi,to run,木曜日に20キロを走りました。,木曜日[もくようび]に20キロを 走[はし]りました。,I ran 20 kilometers on Thursday.,
起きる,起[お]きる,おきる,v1;vi,to get up; to wake up,起きろ！,起[お]きろ！,Get up.,
足,足[あし],あし,n,foot | leg,あなたの足より私の足が小さいです。,あなたの 足[あし]より 私[わたし]の 足[あし]が 小[ちい]さいです。,My feet are smaller than your feet.,
車,車[くるま],くるま,n,car; automobile,車で病院に行きました。,車[くるま]で 病院[びょういん]に 行[い]きました。,I went to the hospital by car.,
軽い,軽[かる]い,かるい,adj-i,light (i.e. not heavy),この椅子は軽い。,この 椅子[いす]は 軽[かる]い。,This chair is light.,
辛い,辛[から]い,からい,adj-i,spicy; hot | salty,このチリソースが辛い。,このチリソースが 辛[つら]い。,This chili sauce is spicy.,
辞書,辞書[じしょ],じしょ,n,dictionary,この辞書はあの辞書と同じくらい役に立つ。,この 辞書[じしょ]はあの 辞書[じしょ]と 同[おな]じくらい 役[やく]に 立[た]つ。,This dictionary is about as useful as that one.,
辺,辺[へん],へん,n,area; vicinity,その辺にホチキスがありますか？,その 辺[へん]にホチキスがありますか？,Is there a stapler around there?,
近い,近[ちか]い,ちかい,adj-i,near; close,近いうちにまたお会いしましょう。,近[ちか]いうちにまたお 会[あ]いしましょう。,Let's meet again soon.,
近く,近[ちか]く,ちかく,n;adj-no;n-adv,near,近くに病院がある。,近[ちか]くに 病院[びょういん]がある。,There is a hospital nearby.,
返す,返[かえ]す,かえす,v5s;vt,to return (something),明日までに本を返さなければならない。,明日[あした]までに 本[ほん]を 返[かえ]さなければならない。,I must return the book by tomorrow.,
速い,速[はや]い,はやい,adj-i,fast; quick,ジョンはいつも食べるのは速いです。,ジョンはいつも 食[た]べるのは 速[はや]いです。,John always eats quickly.,
遅い,遅[おそ]い,おそい,adj-i,"slow | late (e.g. ""late at night"")",遅くなります。,遅[おそ]くなります。,I'll be late.,
遊ぶ,遊[あそ]ぶ,あそぶ,v5b;vi,to play; to have a good time,彼は公園で遊びました。,彼[かれ]は 公園[こうえん]で 遊[あそ]びました。,He played at the park.,
道,道[みち],みち,n,road; street,道を渡ろう。,道[みち]を 渡[わた]ろう。,Let's cross the street.,
違う,違[ちが]う,ちがう,v5u;vi,to differ (from),大きさが同じですが、色は違います。,大[おお]きさが 同[おな]じですが、 色[いろ]は 違[ちが]います。,The size is the same; but the color is different.,
遠い,遠[とお]い,とおい,adj-i,far; distant,駅はここから遠い。,駅[えき]はここから 遠[とお]い。,The station is far from here.,
部屋,部屋[へや],へや,n,room,後で部屋を片づけます。,後[あと]で 部屋[へや]を 片[かた]づけます。,I'll clean the room up later.,
郵便局,郵便局[ゆうびんきょく],ゆうびんきょく,n,post office,郵便局は図書館の隣にある。,郵便局[ゆうびんきょく]は 図書館[としょかん]の 隣[となり]にある。,The post office is next to the library.,
酒,酒[さけ],さけ,n,alcohol; sake,昨日酒を飲み過ぎました。,昨日[きのう] 酒[さけ]を 飲[の]み 過[す]ぎました。,I drank too much alcohol yesterday.,
醤油,醤油[しょうゆ],しょうゆ,n,soy sauce; shoyu,醤油をかけて、食べた。,醤油[しょうゆ]をかけて、 食[た]べた。,I put shoyu on it and ate it.,
重い,重[おも]い,おもい,adj-i,heavy; weighty,この本は重い。,この 本[ほん]は 重[おも]い。,This book is heavy.,
野菜,野菜[やさい],やさい,n;adj-no,vegetable,家の子供は野菜が嫌いです。,家[いえ]の 子供[こども]は 野菜[やさい]が 嫌[きら]いです。,Our child doesn't like vegetables,
金曜日,金曜日[きんようび],きんようび,n-adv;n-t,Friday,やっと金曜日だ。,やっと 金曜日[きんようび]だ。,Finally; it's Friday.,
鉛筆,鉛筆[えんぴつ],えんぴつ,n,pencil,鉛筆を持っていますか？,鉛筆[えんぴつ]を 持[も]っていますか？,Do you have a pencil.,
銀行,銀行[ぎんこう],ぎんこう,n;adj-no,bank,祝日に銀行があいていません。,祝日[しゅくじつ]に 銀行[ぎんこう]があいていません。,The bank is not open on holidays.,
鍵,鍵[かぎ],かぎ,n,key | lock,部屋に鍵を忘れました。,部屋[へや]に 鍵[かぎ]を 忘[わす]れました。,I left the key in my room.,
長い,長[なが]い,ながい,adj-i,long (distance or time),トムが長い髪の男の子だよ。,トムが 長[なが]い 髪[かみ]の 男[おとこ]の 子[こ]だよ。,Tom is the boy with long hair.,
門,門[もん],もん,n;n-suf,gate,門を閉める時間だ。,門[もん]を 閉[し]める 時間[じかん]だ。,It is time to shut the gate.,
閉まる,閉[し]まる,しまる,v5r;vi,to be shut; to close,このデパートは今日閉まっている。,このデパートは 今日[きょう] 閉[し]まっている。,This department store is closed today.,
閉める,閉[し]める,しめる,v1;vt,to close; to shut,窓を閉めて。,窓[まど]を 閉[し]めて。,Close the window.,
開く,開[あ]く,あく,v5k;vi,to open (e.g. doors),ドアが開いています。,ドアが 開[ひら]いています。,The door is open.,
開ける,開[あ]ける,あける,v1;vt,to open (a door; etc.); to unwrap; to unlock,窓を開けないでください。,窓[まど]を 開[あ]けないでください。,Please do not open the window.,
降りる,降[お]りる,おりる,v1;vi,to descend (e.g. a mountain) | to get off; to dismount,ここでバスを降ります。,ここでバスを 降[お]ります。,I'll get off the bus here.,
降る,降[ふ]る,ふる,v5r;vi,to precipitate; to fall (e.g. rain),今日雨が降りますか？,今日[きょう] 雨[あめ]が 降[ふ]りますか？,Will it rain today?,
階段,階段[かいだん],かいだん,n,stairs; staircase,階段を上がる。,階段[かいだん]を 上[あ]がる。,Go up the stairs.,
隣,隣[となり],となり,n;adj-no,neighbor; next to (esp. living next door to),隣の部屋がうるさいです。,隣[となり]の 部屋[へや]がうるさいです。,It's noisy next door.,
雑誌,雑誌[ざっし],ざっし,n,journal; magazine; periodical,この雑誌を読みたいですか？,この 雑誌[ざっし]を 読[よ]みたいですか？,Do you want to read this magazine?,
難しい,難[むずか]しい,むずかしい,adj-i,difficult; hard; troublesome,宿題が難しい。,宿題[しゅくだい]が 難[むずか]しい。,The homework is difficult.,
雨,雨[あめ],あめ,n,rain,雨が降っています。,雨[あめ]が 降[ふ]っています。,It is raining.,
雪,雪[ゆき],ゆき,n,snow,雪が降っています。,雪[ゆき]が 降[ふ]っています。,It is snowing.,
零,零[れい],れい,n;adj-no,zero; nought,昨日の夜零度以下に下がった。,昨日[きのう]の 夜[よる] 零[れい] 度[ど] 以下[いか]に 下[さ]がった。,The temperature fell below zero last night.,
電気,電気[でんき],でんき,n,electricity | (electric) light,電気をつける,電気[でんき]をつける,To turn on the lights,
電気ストーブ,電気[でんき]ストーブ,でんきストーブ,n,electric heater,彼女は部屋に新しい電気ストーブを取り付けた。,彼女[かのじょ]は 部屋[へや]に 新[あたら]しい 電気[でんき]ストーブを 取[と]り 付[つ]けた。,She installed a new electric stove in the room.,
電話,電話[でんわ],でんわ,n;vs;adj-no,phone call | telephone (device),携帯電話から電話しています。,携帯[けいたい] 電話[でんわ]から 電話[でんわ]しています。,I'm calling from a cell phone.,
電車,電車[でんしゃ],でんしゃ,n,train,電車に乗りました。,電車[でんしゃ]に 乗[の]りました。,I took the train.,
青,青[あお],あお,n;adj-no;adj-na,blue; green,信号が青になった。,信号[しんごう]が 青[あお]になった。,The traffic signal turned green.,
青い,青[あお]い,あおい,adj-i,blue; green,空は青い。,空[そら]は 青[あお]い。,The sky is blue.,
静か,静[しず]か,しずか,adj-na,quiet; silent,静かにしなさい！,静[しず]かにしなさい！,Be quite!,
面白い,面白[おもしろ]い,おもしろい,adj-i,interesting; fascinating,それは面白い話ですね。,それは 面白[おもしろ]い 話[はなし]ですね。,That's an interesting story.,
靴,靴[くつ],くつ,n,shoes; footwear,靴を履いて。,靴[くつ]を 履[は]いて。,Put on your shoes.,
靴下,靴下[くつした],くつした,n,socks,トムは靴下を脱いだ。,トムは 靴下[くつした]を 脱[ぬ]いだ。,Tom took his socks off.,
鞄,鞄[かばん],かばん,n,bag; briefcase,これは私の鞄ではない。,これは 私[わたし]の 鞄[かばん]ではない。,This isn't my bag.,
音楽,音楽[おんがく],おんがく,n,music,夜に音楽を聴きます。,夜[よる]に 音楽[おんがく]を 聴[き]きます。,I listen to music at night.,
頭,頭[あたま],あたま,n,head,頭が痛い。,頭[あたま]が 痛[いた]い。,My head hurts.,
頼む,頼[たの]む,たのむ,v5m;vt,to request,田中さんにあのタスクを頼みました。,田中[たなか]さんにあのタスクを 頼[たの]みました。,I asked Mr. Tanaka to do that task.,
顔,顔[かお],かお,n,face | look; expression,あなたの顔が赤いですよ。,あなたの 顔[かお]が 赤[あか]いですよ。,Your face is red.,
風,風[かぜ],かぜ,n,wind; breeze,風が強くなりました。,風[かぜ]が 強[つよ]くなりました。,The wind became strong.,
風呂,風呂[ふろ],ふろ,n,bath; bathhouse,風呂に入ったか？,風呂[ふろ]に 入[はい]ったか？,Did you take a bath?,
風邪,風邪[かぜ],かぜ,n,common cold,風邪をひきました。,風邪[かぜ]をひきました。,I caught a cold.,
飛ぶ,飛[と]ぶ,とぶ,v5b;vi,to fly | to jump,飛ぶ魚もいる。,飛[と]ぶ 魚[さかな]もいる。,Some fish fly.,
飛行機,飛行機[ひこうき],ひこうき,n,airplane,飛行機は無事に着陸した。,飛行機[ひこうき]は 無事[ぶじ]に 着陸[ちゃくりく]した。,The airplane landed safely.,
食べる,食[た]べる,たべる,v1;vt,to eat,映画館でポップコーンを食べました。,映画館[えいがかん]でポップコーンを 食[た]べました。,I ate popcorn at the theatre.,
食べ物,食[た]べ 物[もの],たべもの,n,food,冷蔵庫に食べ物がありません。,冷蔵庫[れいぞうこ]に 食[た]べ 物[もの]がありません。,There is no food in the refrigerator.,
食堂,食堂[しょくどう],しょくどう,n,cafeteria,食堂はあいていますか。,食堂[しょくどう]はあいていますか。,Is the cafeteria open now?,
飲み物,飲[の]み 物[もの],のみもの,n,drink; beverage,飲み物はいかかですか？,飲[の]み 物[もの]はいかかですか？,Would you like something to drink?,
飲む,飲[の]む,のむ,v5m;vt,to drink; to swallow; to take (medicine),また酒を飲んだのか？,また 酒[さけ]を 飲[の]んだのか？,You drank alcohol again?,
飴,飴[あめ],あめ,n,(hard) candy; toffee,飴がほしい。,飴[あめ]がほしい。,I want some candy.,
駅,駅[えき],えき,n,station,駅まで走った。,駅[えき]まで 走[はし]った。,I ran to the station.,
高い,高[たか]い,たかい,adj-i,high; tall | expensive,高い木を登らないで。,高[たか]い 木[き]を 登[のぼ]らないで。,Don't climb the tall tree.,
魚,魚[さかな],さかな,n,fish,大きい魚は小さい魚を食べます。,大[おお]きい 魚[さかな]は 小[ちい]さい 魚[さかな]を 食[た]べます。,The big fish eat the small ones.,
鳥,鳥[とり],とり,n,bird,それは鳥ですか？,それは 鳥[とり]ですか？,Is that a bird?,
鳴く,鳴[な]く,なく,v5k;vi,to chirp; to bark,鳥は鳴いています。,鳥[とり]は 鳴[な]いています。,Birds are singing.,
鶏肉,鶏肉[とりにく],とりにく,n,chicken meat,僕は鶏肉が好きです。,僕[ぼく]は 鶏肉[とりにく]が 好[す]きです。,I like chicken.,
黄色,黄色[きいろ],きいろ,adj-na;n,yellow,バナナは黄色です。,バナナは 黄色[きいろ]です。,Bananas are yellow.,
黄色い,黄色[きいろ]い,きいろい,adj-i,yellow,黄色いバラがあります。,黄色[きいろ]いバラがあります。,There is a yellow rose.,
黒,黒[くろ],くろ,n,black,黒がよくお似合いですね。,黒[くろ]がよくお 似合[にあ]いですね。,Black looks good on you.,
黒い,黒[くろ]い,くろい,adj-i,black,あの黒いのは私のです。,あの 黒[くろ]いのは 私[わたし]のです。,That black one is mine.,
鼻,鼻[はな],はな,n,nose,鼻が詰まっています。,鼻[はな]が 詰[つ]まっています。,My nose is stuffed up.,
